    3.1030000000E+00    9.24461E+14    7.56444E-02    1.00000E+00    7.56444E-02    0.00000E+00    9.24354E-01    6.45241E-01    1.02973E+00    5.98195E-02    1.15472E+35    7.55800E-01    5.08533E-01    4.03630E+02
    3.1320000000E+00    9.23318E+14    7.56262E-02    1.00000E+00    7.56262E-02    0.00000E+00    9.24373E-01    6.45494E-01    1.03030E+00    6.14459E-02    1.15097E+35    7.55800E-01    5.08568E-01    4.03451E+02
    3.1610000000E+00    9.22150E+14    7.56075E-02    1.00000E+00    7.56075E-02    0.00000E+00    9.24393E-01    6.45755E-01    1.03087E+00    6.31308E-02    1.14717E+35    7.55800E-01    5.08604E-01    4.03268E+02
    3.1900000000E+00    9.20969E+14    7.55887E-02    1.00000E+00    7.55887E-02    0.00000E+00    9.24413E-01    6.46019E-01    1.03143E+00    6.48457E-02    1.14333E+35    7.55800E-01    5.08640E-01    4.03082E+02
    3.2190000000E+00    9.19788E+14    7.55698E-02    1.00000E+00    7.55698E-02    0.00000E+00    9.24433E-01    6.46284E-01    1.03200E+00    6.65606E-02    1.13949E+35    7.55800E-01    5.08677E-01    4.02897E+02
    3.2480000000E+00    9.18590E+14    7.55506E-02    1.00000E+00    7.55506E-02    0.00000E+00    9.24451E-01    6.46552E-01    1.03257E+00    6.83309E-02    1.13562E+35    7.55800E-01    5.08716E-01    4.02708E+02
    3.2770000000E+00    9.17382E+14    7.55311E-02    1.00000E+00    7.55311E-02    0.00000E+00    9.24468E-01    6.46821E-01    1.03315E+00    7.01326E-02    1.13173E+35    7.55800E-01    5.08757E-01    4.02517E+02
    3.3060000000E+00    9.16174E+14    7.55117E-02    1.00000E+00    7.55117E-02    0.00000E+00    9.24485E-01    6.47091E-01    1.03373E+00    7.19344E-02    1.12784E+35    7.55800E-01    5.08798E-01    4.02326E+02
    3.3350000000E+00    9.14940E+14    7.54916E-02    1.00000E+00    7.54916E-02    0.00000E+00    9.24505E-01    6.47364E-01    1.03435E+00    7.37971E-02    1.12387E+35    7.55800E-01    5.08837E-01    4.02133E+02
    3.3640000000E+00    9.13696E+14    7.54712E-02    1.00000E+00    7.54712E-02    0.00000E+00    9.24526E-01    6.47638E-01    1.03498E+00    7.56851E-02    1.11986E+35    7.55800E-01    5.08876E-01    4.01940E+02
    3.3930000000E+00    9.12451E+14    7.54508E-02    1.00000E+00    7.54508E-02    0.00000E+00    9.24547E-01    6.47912E-01    1.03561E+00    7.75730E-02    1.11585E+35    7.55800E-01    5.08915E-01    4.01747E+02
    3.4220000000E+00    9.11182E+14    7.54302E-02    1.00000E+00    7.54302E-02    0.00000E+00    9.24569E-01    6.48196E-01    1.03623E+00    7.95345E-02    1.11181E+35    7.55800E-01    5.08954E-01    4.01545E+02
    3.4510000000E+00    9.09910E+14    7.54096E-02    1.00000E+00    7.54096E-02    0.00000E+00    9.24590E-01    6.48482E-01    1.03684E+00    8.15077E-02    1.10776E+35    7.55800E-01    5.08994E-01    4.01343E+02
    3.4800000000E+00    9.08634E+14    7.53890E-02    1.00000E+00    7.53890E-02    0.00000E+00    9.24612E-01    6.48768E-01    1.03746E+00    8.34890E-02    1.10370E+35    7.55800E-01    5.09034E-01    4.01140E+02
    3.5090000000E+00    9.07334E+14    7.53678E-02    1.00000E+00    7.53678E-02    0.00000E+00    9.24634E-01    6.49058E-01    1.03809E+00    8.55458E-02    1.09954E+35    7.55800E-01    5.09075E-01    4.00936E+02
